63,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:52:56
93,9,"1 LOREM IPSUM DOLOR",2017-08-29 23:53:08
44,5,"1 LOREM IPSUM DOLOR",2017-08-29 23:53:20
71,2,"1 LOREM IPSUM DOLOR",2017-08-29 23:53:32
36,6,"1 LOREM IPSUM DOLOR",2017-08-29 23:53:44
18,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:53:56
72,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:54:08
22,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:54:20
48,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:54:32
60,2,"1 LOREM IPSUM DOLOR",2017-08-29 23:54:44
33,9,"1 LOREM IPSUM DOLOR",2017-08-29 23:54:56
37,9,"1 LOREM IPSUM DOLOR",2017-08-29 23:55:08
51,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:55:20
80,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:55:32
73,1,"1 LOREM IPSUM DOLOR",2017-08-29 23:55:44
49,5,"1 LOREM IPSUM DOLOR",2017-08-29 23:55:55
18,3,"1 LOREM IPSUM DOLOR",2017-08-29 23:56:07
45,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:56:19
28,1,"1 LOREM IPSUM DOLOR",2017-08-29 23:56:31
60,3,"1 LOREM IPSUM DOLOR",2017-08-29 23:56:43
37,1,"1 LOREM IPSUM DOLOR",2017-08-29 23:56:55
57,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:57:07
98,2,"1 LOREM IPSUM DOLOR",2017-08-29 23:57:19
95,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:57:31
96,2,"1 LOREM IPSUM DOLOR",2017-08-29 23:57:43
26,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:57:55
93,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:58:07
77,3,"1 LOREM IPSUM DOLOR",2017-08-29 23:58:19
92,4,"1 LOREM IPSUM DOLOR",2017-08-29 23:58:31
16,1,"1 LOREM IPSUM DOLOR",2017-08-29 23:58:43
74,10,"1 LOREM IPSUM DOLOR",2017-08-29 23:58:55
69,1,"1 LOREM IPSUM DOLOR",2017-08-29 23:59:07
89,9,"1 LOREM IPSUM DOLOR",2017-08-29 23:59:19
56,7,"1 LOREM IPSUM DOLOR",2017-08-29 23:59:31
86,8,"1 LOREM IPSUM DOLOR",2017-08-29 23:59:43
96,2,"1 LOREM IPSUM DOLOR",2017-08-29 23:59:55
34,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:00:07
20,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:00:19
7,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:00:31
11,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:00:43
32,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:00:55
21,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:01:07
76,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:01:19
41,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:01:31
37,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:01:42
29,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:01:54
46,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:02:06
57,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:02:18
66,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:02:30
71,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:02:42
87,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:02:54
94,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:03:06
29,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:03:18
36,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:03:30
18,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:03:42
22,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:03:54
72,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:04:06
12,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:04:18
9,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:04:30
3,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:04:42
80,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:04:54
23,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:05:06
4,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:05:18
30,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:05:30
84,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:05:42
26,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:05:54
90,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:06:06
31,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:06:18
89,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:06:30
17,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:06:42
58,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:06:54
22,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:07:06
97,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:07:18
25,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:07:30
7,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:07:41
18,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:07:53
57,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:08:05
91,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:08:17
1,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:08:29
72,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:08:41
5,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:08:53
48,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:09:05
2,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:09:17
48,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:09:29
33,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:09:41
65,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:09:53
50,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:10:05
68,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:10:17
46,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:10:29
30,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:10:41
62,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:10:53
33,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:11:05
52,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:11:17
87,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:11:29
63,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:11:41
87,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:11:53
12,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:12:05
50,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:12:17
14,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:12:29
78,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:12:41
4,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:12:53
73,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:13:05
98,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:13:17
41,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:13:29
6,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:13:40
6,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:13:52
6,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:14:04
75,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:14:16
4,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:14:28
81,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:14:40
2,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:14:52
11,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:15:04
84,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:15:16
99,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:15:28
15,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:15:40
53,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:15:52
61,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:16:04
52,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:16:16
43,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:16:28
46,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:16:40
7,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:16:52
35,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:17:04
80,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:17:16
27,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:17:28
15,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:17:40
24,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:17:52
45,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:18:04
95,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:18:16
48,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:18:28
42,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:18:40
31,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:18:52
93,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:19:04
7,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:19:16
64,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:19:28
12,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:19:39
22,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:19:51
31,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:20:03
21,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:20:15
73,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:20:27
70,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:20:39
62,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:20:51
11,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:21:03
92,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:21:15
56,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:21:27
42,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:21:39
12,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:21:51
93,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:22:03
2,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:22:15
32,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:22:27
8,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:22:39
50,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:22:51
27,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:23:03
48,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:23:15
86,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:23:27
9,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:23:39
91,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:23:51
29,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:24:03
68,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:24:15
28,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:24:27
98,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:24:39
31,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:24:51
99,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:25:03
22,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:25:15
54,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:25:27
55,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:25:38
6,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:25:50
26,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:26:02
89,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:26:14
34,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:26:26
2,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:26:38
40,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:26:50
62,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:27:02
50,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:27:14
83,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:27:26
68,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:27:38
83,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:27:50
17,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:28:02
62,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:28:14
64,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:28:26
64,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:28:38
98,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:28:50
24,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:29:02
45,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:29:14
97,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:29:26
15,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:29:38
30,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:29:50
11,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:30:02
10,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:30:14
5,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:30:26
91,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:30:38
60,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:30:50
68,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:31:02
88,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:31:14
33,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:31:25
21,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:31:37
52,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:31:49
97,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:32:01
90,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:32:13
70,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:32:25
49,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:32:37
46,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:32:49
16,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:33:01
15,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:33:13
59,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:33:25
38,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:33:37
35,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:33:49
40,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:34:01
58,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:34:13
79,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:34:25
13,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:34:37
97,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:34:49
82,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:35:01
20,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:35:13
11,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:35:25
4,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:35:37
93,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:35:49
74,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:36:01
41,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:36:13
53,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:36:25
15,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:36:37
14,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:36:49
8,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:37:01
69,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:37:13
8,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:37:24
22,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:37:36
31,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:37:48
50,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:38:00
17,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:38:12
83,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:38:24
30,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:38:36
81,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:38:48
93,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:39:00
21,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:39:12
87,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:39:24
51,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:39:36
10,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:39:48
41,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:40:00
89,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:40:12
75,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:40:24
95,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:40:36
15,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:40:48
85,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:41:00
74,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:41:12
76,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:41:24
28,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:41:36
16,1,"1 LOREM IPSUM DOLOR",2017-08-30 00:41:48
9,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:42:00
20,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:42:12
78,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:42:24
71,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:42:36
29,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:42:48
95,10,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:00
21,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:12
7,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:23
88,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:35
48,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:47
91,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:43:59
76,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:44:11
98,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:44:23
48,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:44:35
49,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:44:47
50,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:44:59
4,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:45:11
71,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:45:23
89,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:45:35
66,2,"1 LOREM IPSUM DOLOR",2017-08-30 00:45:47
93,8,"1 LOREM IPSUM DOLOR",2017-08-30 00:45:59
52,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:46:11
42,5,"1 LOREM IPSUM DOLOR",2017-08-30 00:46:23
93,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:46:35
78,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:46:47
85,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:46:59
27,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:47:11
97,7,"1 LOREM IPSUM DOLOR",2017-08-30 00:47:23
48,3,"1 LOREM IPSUM DOLOR",2017-08-30 00:47:35
4,4,"1 LOREM IPSUM DOLOR",2017-08-30 00:47:47
52,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:47:59
100,9,"1 LOREM IPSUM DOLOR",2017-08-30 00:48:11
77,6,"1 LOREM IPSUM DOLOR",2017-08-30 00:48:23
